sid,Value,age,dialect,trial_type,item,group,variant,clause1voice,clause2voice,mismatch,clause1,clause2,sentence
8,2,19,American English,experimental,18,D,[A ← P],active,passive,TRUE,After the buyer did already,the table was criticized by the seller,After the buyer did already%2C the table was criticized by the seller.
8,4,19,American English,filler,12,D,upper-bound elliptical,NA,NA,NA,,,Mr. Jones lost his wallet and he has no idea where.
8,5,19,American English,filler,5,D,upper-bound elliptical,NA,NA,NA,,,The lawyer became angry and he shouldn't have.
8,4,19,American English,experimental,1,D,[P ← P],passive,passive,FALSE,Before her sister was,Mary was scolded by her father,Before her sister was%2C Mary was scolded by her father.
8,4,19,American English,filler,9,D,upper-bound elliptical,NA,NA,NA,,,Bob's always wanted to travel to Bolivia and now he finally did.
8,2,19,American English,filler,44,D,lower-bound non-elliptical,NA,NA,NA,,,The man wondered whether is worth reading what for him.
8,2,19,American English,experimental,13,D,[P ← P],passive,passive,FALSE,After Jill was already,the new girl was pushed again by Bill,After Jill was already%2C the new girl was pushed again by Bill.
8,5,19,American English,filler,4,D,upper-bound elliptical,NA,NA,NA,,,Some guests brought drinks to the party although they didn't have to.
8,2,19,American English,filler,42,D,lower-bound non-elliptical,NA,NA,NA,,,Claire isn't as fast anymore as the reporter remembers who was five years ago.
8,4,19,American English,experimental,16,D,[A ← A],active,active,FALSE,After the Germans did previously,the Cubans beat the volleyball team,After the Germans did previously%2C the Cubans beat the volleyball team.
8,2,19,American English,filler,24,D,lower-bound elliptical,NA,NA,NA,,,Hailey melted the copper vase%2C and the magnesium one did%2C too.
8,5,19,American English,filler,33,D,upper-bound non-elliptical,NA,NA,NA,,,Most readers didn't expect the final plot twist.
8,4,19,American English,experimental,6,D,[A ← P],active,passive,TRUE,Before her French aunt did,Mary was given French classes by her French grandmother,Before her French aunt did%2C Mary was given French classes by her French grandmother.
8,4,19,American English,filler,7,D,upper-bound elliptical,NA,NA,NA,,,Your son was worried that you'll be angry so I told him you won't.
8,5,19,American English,filler,35,D,upper-bound non-elliptical,NA,NA,NA,,,Some people's handwriting is so bad that they can't read it themselves.
8,2,19,American English,experimental,8,D,[A ← A],active,active,FALSE,Before the lawyer did,the policeman’s question surprised the witness,Before the lawyer did%2C the policeman’s question surprised the witness.
8,5,19,American English,filler,25,D,upper-bound non-elliptical,NA,NA,NA,,,I can't hear the announcement but I don't care.
8,5,19,American English,filler,21,D,lower-bound elliptical,NA,NA,NA,,,Betsy did after Peter went to the store.
8,2,19,American English,experimental,24,D,[A ← A],active,active,FALSE,After the professor did already,Tom criticized the local writers,After the professor did already%2C Tom criticized the local writers.
8,2,19,American English,filler,23,D,lower-bound elliptical,NA,NA,NA,,,Joe was murdered%2C but we don't know who.
8,1,19,American English,filler,18,D,lower-bound elliptical,NA,NA,NA,,,Kevin's diaper may be wet%2C but he won't.
8,2,19,American English,experimental,17,D,[P ← P],passive,passive,FALSE,After the lead singer herself was earlier,the guitarist was booed by the audience,After the lead singer herself was earlier%2C the guitarist was booed by the audience.
8,3,19,American English,filler,45,D,lower-bound non-elliptical,NA,NA,NA,,,The mechanic didn't know what the attempt to repair ultimately damaged the car.
8,2,19,American English,filler,41,D,lower-bound non-elliptical,NA,NA,NA,,,The police found the painting that the journalist claimed who stole.
8,4,19,American English,experimental,20,D,[A ← A],active,active,FALSE,After Sally did previously,Jill photographed the house,After Sally did previously%2C Jill photographed the house.
8,5,19,American English,filler,36,D,upper-bound non-elliptical,NA,NA,NA,,,You enjoy Action TV shows while I prefer documentaries.
8,5,19,American English,filler,34,D,upper-bound non-elliptical,NA,NA,NA,,,Environmentally aware citizens recycle plastic bags.
8,4,19,American English,experimental,9,D,[P ← P],passive,passive,FALSE,Before the metal workers were,the autoworkers were exploited by the local business,Before the metal workers were%2C the autoworkers were exploited by the local business.
8,5,19,American English,filler,32,D,upper-bound non-elliptical,NA,NA,NA,,,The cellist made a mistake in her favorite piece.
8,1,19,American English,filler,46,D,lower-bound non-elliptical,NA,NA,NA,,,What do you wish that to buy would be no problem?
8,2,19,American English,experimental,23,D,[P ← A],passive,active,TRUE,After the records office was previously,the department head called the library,After the records office was previously%2C the department head called the library.
8,5,19,American English,filler,11,D,upper-bound elliptical,NA,NA,NA,,,John knew he would fall asleep eventually%2C but he didn't know when.
8,2,19,American English,filler,13,D,lower-bound elliptical,NA,NA,NA,,,A proof that God exists doesn't.
8,2,19,American English,experimental,5,D,[P ← P],passive,passive,FALSE,Before the Teaching Assistant was,the student was praised by the old schoolmaster,Before the Teaching Assistant was%2C the student was praised by the old schoolmaster.
8,4,19,American English,filler,2,D,upper-bound elliptical,NA,NA,NA,,,The thief was arrested and his brother was as well.
8,2,19,American English,filler,19,D,lower-bound elliptical,NA,NA,NA,,,I know why it happened but it wasn't.
8,3,19,American English,experimental,10,D,[A ← P],active,passive,TRUE,Before the TV networks did,the Mayor was interviewed by the newspapers,Before the TV networks did%2C the Mayor was interviewed by the newspapers.
8,4,19,American English,filler,17,D,lower-bound elliptical,NA,NA,NA,,,Most people can't lift heavy rocks%2C but I know a guy who can and bend a crowbar%2C too.
8,1,19,American English,filler,47,D,lower-bound non-elliptical,NA,NA,NA,,,Don't do what he who doesn't hasn't yet been done.
8,2,19,American English,experimental,22,D,[A ← P],active,passive,TRUE,After Sandra did already,the secret recipe was revealed by Kate,After Sandra did already%2C the secret recipe was revealed by Kate.
9,4,20,American English,filler,7,A,upper-bound elliptical,NA,NA,NA,,,Your son was worried that you'll be angry so I told him you won't.
9,4,20,American English,experimental,19,A,[A ← A],active,active,FALSE,After the critic did already,the customer praised the dessert,After the critic did already%2C the customer praised the dessert.
9,2,20,American English,filler,38,A,lower-bound non-elliptical,NA,NA,NA,,,Whose didn't you get email?
9,5,20,American English,filler,30,A,upper-bound non-elliptical,NA,NA,NA,,,The older daughter taught her younger sister how to cook.
9,4,20,American English,experimental,1,A,[A ← P],active,passive,TRUE,Before her mother did,Mary was scolded by her father,Before her mother did%2C Mary was scolded by her father.
9,5,20,American English,filler,5,A,upper-bound elliptical,NA,NA,NA,,,The lawyer became angry and he shouldn't have.
9,5,20,American English,filler,27,A,upper-bound non-elliptical,NA,NA,NA,,,Stop me when my time is up!
9,3,20,American English,experimental,2,A,[P ← A],passive,active,TRUE,Before the confession was,the judge read the report first,Before the confession was%2C the judge read the report first.
9,3,20,American English,filler,45,A,lower-bound non-elliptical,NA,NA,NA,,,The mechanic didn't know what the attempt to repair ultimately damaged the car.
9,3,20,American English,filler,43,A,lower-bound non-elliptical,NA,NA,NA,,,Who did the press secretary ask a question before we interviewed?
9,3,20,American English,experimental,24,A,[P ← P],passive,passive,FALSE,After the local paper was already,the local writers were criticized by Tom,After the local paper was already%2C the local writers were criticized by Tom.
9,4,20,American English,filler,15,A,lower-bound elliptical,NA,NA,NA,,,Beth's mother invited more people to her wedding than were by Beth herself.
9,5,20,American English,filler,34,A,upper-bound non-elliptical,NA,NA,NA,,,Environmentally aware citizens recycle plastic bags.
9,3,20,American English,experimental,16,A,[P ← P],passive,passive,FALSE,After the tennis team was previously,the volleyball team was beaten by the Cubans,After the tennis team was previously%2C the volleyball team was beaten by the Cubans.
9,5,20,American English,filler,9,A,upper-bound elliptical,NA,NA,NA,,,Bob's always wanted to travel to Bolivia and now he finally did.
9,3,20,American English,filler,13,A,lower-bound elliptical,NA,NA,NA,,,A proof that God exists doesn't.
9,3,20,American English,experimental,21,A,[A ← P],active,passive,TRUE,After Thorpe did previously,the 400 meter record was broken by Phelps,After Thorpe did previously%2C the 400 meter record was broken by Phelps.
9,2,20,American English,filler,22,A,lower-bound elliptical,NA,NA,NA,,,That Harry is a fool bothers Dick%2C and that Bill is a fool Sam.
9,5,20,American English,filler,17,A,lower-bound elliptical,NA,NA,NA,,,Most people can't lift heavy rocks%2C but I know a guy who can and bend a crowbar%2C too.
9,5,20,American English,experimental,3,A,[A ← A],active,active,FALSE,Before the President did,the Mayor first praised the fireman,Before the President did%2C the Mayor first praised the fireman.
9,5,20,American English,filler,28,A,upper-bound non-elliptical,NA,NA,NA,,,Sometimes Susan has a hard time keeping up in class.
9,3,20,American English,filler,41,A,lower-bound non-elliptical,NA,NA,NA,,,The police found the painting that the journalist claimed who stole.
9,3,20,American English,experimental,8,A,[P ← P],passive,passive,FALSE,Before the accused was,the witness was surprised by the policeman’s question,Before the accused was%2C the witness was surprised by the policeman’s question.
9,5,20,American English,filler,10,A,upper-bound elliptical,NA,NA,NA,,,If you really want to%2C we can get some ice cream on the way.
9,5,20,American English,filler,4,A,upper-bound elliptical,NA,NA,NA,,,Some guests brought drinks to the party although they didn't have to.
9,3,20,American English,experimental,12,A,[P ← P],passive,passive,FALSE,Before the head nurse was,the doctor was blamed by the child’s parents,Before the head nurse was%2C the doctor was blamed by the child’s parents.
9,5,20,American English,filler,26,A,upper-bound non-elliptical,NA,NA,NA,,,Since you're not answering my question%2C I will assume that you don't know the answer.
9,5,20,American English,filler,11,A,upper-bound elliptical,NA,NA,NA,,,John knew he would fall asleep eventually%2C but he didn't know when.
9,3,20,American English,experimental,14,A,[P ← A],passive,active,TRUE,After his friend was previously,Customs questioned the student,After his friend was previously%2C Customs questioned the student.
9,5,20,American English,filler,6,A,upper-bound elliptical,NA,NA,NA,,,This is fascinating%2C it really is.
9,2,20,American English,filler,42,A,lower-bound non-elliptical,NA,NA,NA,,,Claire isn't as fast anymore as the reporter remembers who was five years ago.
9,2,20,American English,experimental,6,A,[P ← A],passive,active,TRUE,Before her sister was,Mary’s French grandmother gave her French classes,Before her sister was%2C Mary’s French grandmother gave her French classes.
